SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,POPESTIMATE2019
50,3,6,21,37,Kentucky,Campbell County,90336,93584
50,3,6,21,39,Kentucky,Carlisle County,5104,4760
50,3,6,21,41,Kentucky,Carroll County,10811,10631
50,3,6,21,43,Kentucky,Carter County,27720,26797
50,3,6,21,45,Kentucky,Casey County,15955,16159
50,3,6,21,47,Kentucky,Christian County,73955,70461
50,3,6,21,49,Kentucky,Clark County,35613,36263
50,3,6,21,51,Kentucky,Clay County,21730,19901
50,3,6,21,53,Kentucky,Clinton County,10272,10218
50,3,6,21,55,Kentucky,Crittenden County,9315,8806
50,3,6,21,57,Kentucky,Cumberland County,6856,6614
50,3,6,21,59,Kentucky,Daviess County,96656,101511
50,3,6,21,61,Kentucky,Edmonson County,12161,12150
50,3,6,21,63,Kentucky,Elliott County,7852,7517
50,3,6,21,65,Kentucky,Estill County,14672,14106
50,3,6,21,67,Kentucky,Fayette County,295803,323152
50,3,6,21,69,Kentucky,Fleming County,14348,14581
50,3,6,21,71,Kentucky,Floyd County,39451,35589
50,3,6,21,73,Kentucky,Franklin County,49285,50991
50,3,6,21,75,Kentucky,Fulton County,6813,5969
50,3,6,21,77,Kentucky,Gallatin County,8589,8869
50,3,6,21,79,Kentucky,Garrard County,16912,17666
50,3,6,21,81,Kentucky,Grant County,24662,25069
50,3,6,21,83,Kentucky,Graves County,37121,37266
50,3,6,21,85,Kentucky,Grayson County,25746,26427
50,3,6,21,87,Kentucky,Green County,11258,10941
50,3,6,21,89,Kentucky,Greenup County,36910,35098
50,3,6,21,91,Kentucky,Hancock County,8565,8722
50,3,6,21,93,Kentucky,Hardin County,105543,110958
50,3,6,21,95,Kentucky,Harlan County,29278,26010
50,3,6,21,97,Kentucky,Harrison County,18846,18886
50,3,6,21,99,Kentucky,Hart County,18199,19035
50,3,6,21,101,Kentucky,Henderson County,46250,45210
50,3,6,21,103,Kentucky,Henry County,15416,16126
50,3,6,21,105,Kentucky,Hickman County,4902,4380
50,3,6,21,107,Kentucky,Hopkins County,46920,44686
50,3,6,21,109,Kentucky,Jackson County,13494,13329
50,3,6,21,111,Kentucky,Jefferson County,741096,766757
50,3,6,21,113,Kentucky,Jessamine County,48586,54115
50,3,6,21,115,Kentucky,Johnson County,23356,22188
50,3,6,21,117,Kentucky,Kenton County,159720,166998
50,3,6,21,119,Kentucky,Knott County,16346,14806
50,3,6,21,121,Kentucky,Knox County,31883,31145
50,3,6,21,123,Kentucky,Larue County,14193,14398
50,3,6,21,125,Kentucky,Laurel County,58849,60813
50,3,6,21,127,Kentucky,Lawrence County,15860,15317
50,3,6,21,129,Kentucky,Lee County,7887,7403
50,3,6,21,131,Kentucky,Leslie County,11310,9877
50,3,6,21,133,Kentucky,Letcher County,24519,21553
50,3,6,21,135,Kentucky,Lewis County,13870,13275
50,3,6,21,137,Kentucky,Lincoln County,24742,24549
50,3,6,21,139,Kentucky,Livingston County,9519,9194
50,3,6,21,141,Kentucky,Logan County,26835,27102
50,3,6,21,143,Kentucky,Lyon County,8314,8210
50,3,6,21,145,Kentucky,McCracken County,65565,65418
50,3,6,21,147,Kentucky,McCreary County,18306,17231
50,3,6,21,149,Kentucky,McLean County,9531,9207
50,3,6,21,151,Kentucky,Madison County,82916,92987
50,3,6,21,153,Kentucky,Magoffin County,13333,12161
50,3,6,21,155,Kentucky,Marion County,19820,19273
50,3,6,21,157,Kentucky,Marshall County,31448,31100
50,3,6,21,159,Kentucky,Martin County,12929,11195
50,3,6,21,161,Kentucky,Mason County,17490,17070
50,3,6,21,163,Kentucky,Meade County,28602,28572
50,3,6,21,165,Kentucky,Menifee County,6306,6489
50,3,6,21,167,Kentucky,Mercer County,21331,21933
50,3,6,21,169,Kentucky,Metcalfe County,10099,10071
50,3,6,21,171,Kentucky,Monroe County,10963,10650
50,3,6,21,173,Kentucky,Montgomery County,26499,28157
50,3,6,21,175,Kentucky,Morgan County,13923,13309
50,3,6,21,177,Kentucky,Muhlenberg County,31499,30622
50,3,6,21,179,Kentucky,Nelson County,43437,46233
50,3,6,21,181,Kentucky,Nicholas County,7135,7269
50,3,6,21,183,Kentucky,Ohio County,23842,23994
50,3,6,21,185,Kentucky,Oldham County,60316,66799
50,3,6,21,187,Kentucky,Owen County,10841,10901
50,3,6,21,189,Kentucky,Owsley County,4755,4415
50,3,6,21,191,Kentucky,Pendleton County,14877,14590
50,3,6,21,193,Kentucky,Perry County,28712,25758
50,3,6,21,195,Kentucky,Pike County,65024,57876
50,3,6,21,197,Kentucky,Powell County,12613,12359
50,3,6,21,199,Kentucky,Pulaski County,63063,64979
50,3,6,21,201,Kentucky,Robertson County,2282,2108
50,3,6,21,203,Kentucky,Rockcastle County,17056,16695
50,3,6,21,205,Kentucky,Rowan County,23333,24460
50,3,6,21,207,Kentucky,Russell County,17565,17923
50,3,6,21,209,Kentucky,Scott County,47173,57004
50,3,6,21,211,Kentucky,Shelby County,42074,49024
50,3,6,21,213,Kentucky,Simpson County,17327,18572
50,3,6,21,215,Kentucky,Spencer County,17061,19351
50,3,6,21,217,Kentucky,Taylor County,24512,25769
50,3,6,21,219,Kentucky,Todd County,12460,12294
50,3,6,21,221,Kentucky,Trigg County,14339,14651
50,3,6,21,223,Kentucky,Trimble County,8809,8471
50,3,6,21,225,Kentucky,Union County,15007,14381
50,3,6,21,227,Kentucky,Warren County,113792,132896
50,3,6,21,229,Kentucky,Washington County,11717,12095
50,3,6,21,231,Kentucky,Wayne County,20813,20333
50,3,6,21,233,Kentucky,Webster County,13621,12942
50,3,6,21,235,Kentucky,Whitley County,35637,36264
50,3,6,21,237,Kentucky,Wolfe County,7355,7157
50,3,6,21,239,Kentucky,Woodford County,24939,26734
40,3,7,22,0,Louisiana,Louisiana,4533372,4648794
50,3,7,22,1,Louisiana,Acadia Parish,61773,62045
50,3,7,22,3,Louisiana,Allen Parish,25764,25627
50,3,7,22,5,Louisiana,Ascension Parish,107215,126604
50,3,7,22,7,Louisiana,Assumption Parish,23421,21891
50,3,7,22,9,Louisiana,Avoyelles Parish,42073,40144
50,3,7,22,11,Louisiana,Beauregard Parish,35654,37497
50,3,7,22,13,Louisiana,Bienville Parish,14353,13241
50,3,7,22,15,Louisiana,Bossier Parish,116979,127039
50,3,7,22,17,Louisiana,Caddo Parish,254969,240204
50,3,7,22,19,Louisiana,Calcasieu Parish,192768,203436
50,3,7,22,21,Louisiana,Caldwell Parish,10132,9918
50,3,7,22,23,Louisiana,Cameron Parish,6839,6973
50,3,7,22,25,Louisiana,Catahoula Parish,10407,9494
50,3,7,22,27,Louisiana,Claiborne Parish,17195,15670
50,3,7,22,29,Louisiana,Concordia Parish,20822,19259
50,3,7,22,31,Louisiana,De Soto Parish,26656,27463
50,3,7,22,33,Louisiana,East Baton Rouge Parish,440171,440059
50,3,7,22,35,Louisiana,East Carroll Parish,7759,6861
50,3,7,22,37,Louisiana,East Feliciana Parish,20267,19135
50,3,7,22,39,Louisiana,Evangeline Parish,33984,33395
50,3,7,22,41,Louisiana,Franklin Parish,20767,20015
50,3,7,22,43,Louisiana,Grant Parish,22309,22389
50,3,7,22,45,Louisiana,Iberia Parish,73240,69830
50,3,7,22,47,Louisiana,Iberville Parish,33387,32511
50,3,7,22,49,Louisiana,Jackson Parish,16274,15744
50,3,7,22,51,Louisiana,Jefferson Parish,432552,432493
50,3,7,22,53,Louisiana,Jefferson Davis Parish,31594,31368
50,3,7,22,55,Louisiana,Lafayette Parish,221578,244390
50,3,7,22,57,Louisiana,Lafourche Parish,96318,97614
50,3,7,22,59,Louisiana,LaSalle Parish,14890,14892
50,3,7,22,61,Louisiana,Lincoln Parish,46735,46742
50,3,7,22,63,Louisiana,Livingston Parish,128026,140789
50,3,7,22,65,Louisiana,Madison Parish,12093,10951
50,3,7,22,67,Louisiana,Morehouse Parish,27979,24874
50,3,7,22,69,Louisiana,Natchitoches Parish,39566,38158
50,3,7,22,71,Louisiana,Orleans Parish,343829,390144
50,3,7,22,73,Louisiana,Ouachita Parish,153720,153279
50,3,7,22,75,Louisiana,Plaquemines Parish,23042,23197
50,3,7,22,77,Louisiana,Pointe Coupee Parish,22802,21730
50,3,7,22,79,Louisiana,Rapides Parish,131613,129648
50,3,7,22,81,Louisiana,Red River Parish,9091,8442
50,3,7,22,83,Louisiana,Richland Parish,20725,20122
50,3,7,22,85,Louisiana,Sabine Parish,24233,23884
50,3,7,22,87,Louisiana,St. Bernard Parish,35897,47244
50,3,7,22,89,Louisiana,St. Charles Parish,52780,53100
50,3,7,22,91,Louisiana,St. Helena Parish,11203,10132
50,3,7,22,93,Louisiana,St. James Parish,22102,21096
50,3,7,22,95,Louisiana,St. John the Baptist Parish,45924,42837
50,3,7,22,97,Louisiana,St. Landry Parish,83384,82124
50,3,7,22,99,Louisiana,St. Martin Parish,52160,53431
50,3,7,22,101,Louisiana,St. Mary Parish,54650,49348
50,3,7,22,103,Louisiana,St. Tammany Parish,233740,260419
50,3,7,22,105,Louisiana,Tangipahoa Parish,121097,134758
50,3,7,22,107,Louisiana,Tensas Parish,5252,4334
50,3,7,22,109,Louisiana,Terrebonne Parish,111860,110461
50,3,7,22,111,Louisiana,Union Parish,22721,22108
50,3,7,22,113,Louisiana,Vermilion Parish,57999,59511
50,3,7,22,115,Louisiana,Vernon Parish,52334,47429
50,3,7,22,117,Louisiana,Washington Parish,47168,46194
50,3,7,22,119,Louisiana,Webster Parish,41207,38340
50,3,7,22,121,Louisiana,West Baton Rouge Parish,23788,26465
50,3,7,22,123,Louisiana,West Carroll Parish,11604,10830
50,3,7,22,125,Louisiana,West Feliciana Parish,15625,15568
50,3,7,22,127,Louisiana,Winn Parish,15313,13904
40,1,1,23,0,Maine,Maine,1328361,1344212
50,1,1,23,1,Maine,Androscoggin County,107702,108277
50,1,1,23,3,Maine,Aroostook County,71870,67055
50,1,1,23,5,Maine,Cumberland County,281674,295003
50,1,1,23,7,Maine,Franklin County,30768,30199
50,1,1,23,9,Maine,Hancock County,54418,54987
50,1,1,23,11,Maine,Kennebec County,122151,122302
50,1,1,23,13,Maine,Knox County,39736,39772
50,1,1,23,15,Maine,Lincoln County,34457,34634
50,1,1,23,17,Maine,Oxford County,57833,57975
50,1,1,23,19,Maine,Penobscot County,153923,152148
50,1,1,23,21,Maine,Piscataquis County,17535,16785
50,1,1,23,23,Maine,Sagadahoc County,35293,35856
50,1,1,23,25,Maine,Somerset County,52228,50484
50,1,1,23,27,Maine,Waldo County,38786,39715
50,1,1,23,29,Maine,Washington County,32856,31379
50,1,1,23,31,Maine,York County,197131,207641
40,3,5,24,0,Maryland,Maryland,5773552,6045680
50,3,5,24,1,Maryland,Allegany County,75087,70416
50,3,5,24,3,Maryland,Anne Arundel County,537656,579234
50,3,5,24,5,Maryland,Baltimore County,805029,827370
50,3,5,24,9,Maryland,Calvert County,88737,92525
50,3,5,24,11,Maryland,Caroline County,33066,33406
50,3,5,24,13,Maryland,Carroll County,167134,168447
50,3,5,24,15,Maryland,Cecil County,101108,102855
50,3,5,24,17,Maryland,Charles County,146551,163257
50,3,5,24,19,Maryland,Dorchester County,32618,31929
50,3,5,24,21,Maryland,Frederick County,233385,259547
50,3,5,24,23,Maryland,Garrett County,30097,29014
50,3,5,24,25,Maryland,Harford County,244826,255441
50,3,5,24,27,Maryland,Howard County,287085,325690
50,3,5,24,29,Maryland,Kent County,20197,19422
50,3,5,24,31,Maryland,Montgomery County,971777,1050688
50,3,5,24,33,Maryland,Prince George's County,863420,909327
50,3,5,24,35,Maryland,Queen Anne's County,47798,50381
50,3,5,24,37,Maryland,St. Mary's County,105151,113510
50,3,5,24,39,Maryland,Somerset County,26470,25616
50,3,5,24,41,Maryland,Talbot County,37782,37181
50,3,5,24,43,Maryland,Washington County,147430,151049
50,3,5,24,45,Maryland,Wicomico County,98733,103609
50,3,5,24,47,Maryland,Worcester County,51454,52276
50,3,5,24,510,Maryland,Baltimore city,620961,593490
40,1,1,25,0,Massachusetts,Massachusetts,6547629,6892503
50,1,1,25,1,Massachusetts,Barnstable County,215888,212990
50,1,1,25,3,Massachusetts,Berkshire County,131219,124944
50,1,1,25,5,Massachusetts,Bristol County,548285,565217
50,1,1,25,7,Massachusetts,Dukes County,16535,17332
50,1,1,25,9,Massachusetts,Essex County,743159,789034
50,1,1,25,11,Massachusetts,Franklin County,71372,70180
50,1,1,25,13,Massachusetts,Hampden County,463490,466372
50,1,1,25,15,Massachusetts,Hampshire County,158080,160830
50,1,1,25,17,Massachusetts,Middlesex County,1503085,1611699
50,1,1,25,19,Massachusetts,Nantucket County,10172,11399
50,1,1,25,21,Massachusetts,Norfolk County,670850,706775
50,1,1,25,23,Massachusetts,Plymouth County,494919,521202
50,1,1,25,25,Massachusetts,Suffolk County,722023,803907
50,1,1,25,27,Massachusetts,Worcester County,798552,830622
40,2,3,26,0,Michigan,Michigan,9883640,9986857
50,2,3,26,1,Michigan,Alcona County,10942,10405
50,2,3,26,3,Michigan,Alger County,9601,9108
50,2,3,26,5,Michigan,Allegan County,111408,118081
50,2,3,26,7,Michigan,Alpena County,29598,28405
50,2,3,26,9,Michigan,Antrim County,23580,23324
50,2,3,26,11,Michigan,Arenac County,15899,14883
50,2,3,26,13,Michigan,Baraga County,8860,8209
50,2,3,26,15,Michigan,Barry County,59173,61550
50,2,3,26,17,Michigan,Bay County,107771,103126
50,2,3,26,19,Michigan,Benzie County,17525,17766
50,2,3,26,21,Michigan,Berrien County,156813,153401
50,2,3,26,23,Michigan,Branch County,45248,43517
50,2,3,26,25,Michigan,Calhoun County,136146,134159
50,2,3,26,27,Michigan,Cass County,52293,51787
50,2,3,26,29,Michigan,Charlevoix County,25949,26143
50,2,3,26,31,Michigan,Cheboygan County,26152,25276
50,2,3,26,33,Michigan,Chippewa County,38520,37349
50,2,3,26,35,Michigan,Clare County,30926,30950
50,2,3,26,37,Michigan,Clinton County,75382,79595
50,2,3,26,39,Michigan,Crawford County,14074,14029
50,2,3,26,41,Michigan,Delta County,37069,35784
50,2,3,26,43,Michigan,Dickinson County,26168,25239
50,2,3,26,45,Michigan,Eaton County,107759,110268
50,2,3,26,47,Michigan,Emmet County,32694,33415
50,2,3,26,49,Michigan,Genesee County,425790,405813
50,2,3,26,51,Michigan,Gladwin County,25692,25449
50,2,3,26,53,Michigan,Gogebic County,16427,13975
50,2,3,26,55,Michigan,Grand Traverse County,86986,93088
50,2,3,26,57,Michigan,Gratiot County,42476,40711
50,2,3,26,59,Michigan,Hillsdale County,46688,45605
50,2,3,26,61,Michigan,Houghton County,36628,35684
50,2,3,26,63,Michigan,Huron County,33118,30981
50,2,3,26,65,Michigan,Ingham County,280895,292406
50,2,3,26,67,Michigan,Ionia County,63905,64697
50,2,3,26,69,Michigan,Iosco County,25887,25127
50,2,3,26,71,Michigan,Iron County,11817,11066
50,2,3,26,73,Michigan,Isabella County,70311,69872
50,2,3,26,75,Michigan,Jackson County,160248,158510
50,2,3,26,77,Michigan,Kalamazoo County,250331,265066
50,2,3,26,79,Michigan,Kalkaska County,17153,18038
50,2,3,26,81,Michigan,Kent County,602622,656955
50,2,3,26,83,Michigan,Keweenaw County,2156,2116
50,2,3,26,85,Michigan,Lake County,11539,11853
50,2,3,26,87,Michigan,Lapeer County,88319,87607
50,2,3,26,89,Michigan,Leelanau County,21708,21761
50,2,3,26,91,Michigan,Lenawee County,99892,98451
50,2,3,26,93,Michigan,Livingston County,180967,191995
50,2,3,26,95,Michigan,Luce County,6631,6229
50,2,3,26,97,Michigan,Mackinac County,11113,10799
50,2,3,26,99,Michigan,Macomb County,840978,873972
50,2,3,26,101,Michigan,Manistee County,24733,24558
50,2,3,26,103,Michigan,Marquette County,67077,66699
50,2,3,26,105,Michigan,Mason County,28705,29144
50,2,3,26,107,Michigan,Mecosta County,42798,43453
50,2,3,26,109,Michigan,Menominee County,24029,22780
50,2,3,26,111,Michigan,Midland County,83629,83156
50,2,3,26,113,Michigan,Missaukee County,14849,15118
50,2,3,26,115,Michigan,Monroe County,152021,150500
50,2,3,26,117,Michigan,Montcalm County,63342,63888
50,2,3,26,119,Michigan,Montmorency County,9765,9328
50,2,3,26,121,Michigan,Muskegon County,172188,173566
50,2,3,26,123,Michigan,Newaygo County,48460,48980
50,2,3,26,125,Michigan,Oakland County,1202362,1257584
50,2,3,26,127,Michigan,Oceana County,26570,26467
50,2,3,26,129,Michigan,Ogemaw County,21699,20997
50,2,3,26,131,Michigan,Ontonagon County,6780,5720
50,2,3,26,133,Michigan,Osceola County,23528,23460
50,2,3,26,135,Michigan,Oscoda County,8640,8241
50,2,3,26,137,Michigan,Otsego County,24164,24668
50,2,3,26,139,Michigan,Ottawa County,263801,291830
50,2,3,26,141,Michigan,Presque Isle County,13376,12592
50,2,3,26,143,Michigan,Roscommon County,24449,24019
50,2,3,26,145,Michigan,Saginaw County,200169,190539
50,2,3,26,147,Michigan,St. Clair County,163040,159128
50,2,3,26,149,Michigan,St. Joseph County,61295,60964
50,2,3,26,151,Michigan,Sanilac County,43114,41170
50,2,3,26,153,Michigan,Schoolcraft County,8485,8094
50,2,3,26,155,Michigan,Shiawassee County,70648,68122
50,2,3,26,157,Michigan,Tuscola County,55729,52245
50,2,3,26,159,Michigan,Van Buren County,76258,75677
50,2,3,26,161,Michigan,Washtenaw County,344791,367601
50,2,3,26,163,Michigan,Wayne County,1820584,1749343
50,2,3,26,165,Michigan,Wexford County,32735,33631
40,2,4,27,0,Minnesota,Minnesota,5303925,5639632
50,2,4,27,1,Minnesota,Aitkin County,16202,15886
50,2,4,27,3,Minnesota,Anoka County,330844,356921
50,2,4,27,5,Minnesota,Becker County,32504,34423
50,2,4,27,7,Minnesota,Beltrami County,44442,47188
50,2,4,27,9,Minnesota,Benton County,38451,40889
50,2,4,27,11,Minnesota,Big Stone County,5269,4991
50,2,4,27,13,Minnesota,Blue Earth County,64013,67653
50,2,4,27,15,Minnesota,Brown County,25893,25008
50,2,4,27,17,Minnesota,Carlton County,35386,35871
50,2,4,27,19,Minnesota,Carver County,91042,105089
50,2,4,27,21,Minnesota,Cass County,28567,29779
50,2,4,27,23,Minnesota,Chippewa County,12441,11800
50,2,4,27,25,Minnesota,Chisago County,53887,56579
50,2,4,27,27,Minnesota,Clay County,58999,64222
50,2,4,27,29,Minnesota,Clearwater County,8695,8818
50,2,4,27,31,Minnesota,Cook County,5176,5463
50,2,4,27,33,Minnesota,Cottonwood County,11687,11196
50,2,4,27,35,Minnesota,Crow Wing County,62500,65055
50,2,4,27,37,Minnesota,Dakota County,398552,429021
50,2,4,27,39,Minnesota,Dodge County,20087,20934
50,2,4,27,41,Minnesota,Douglas County,36009,38141
50,2,4,27,43,Minnesota,Faribault County,14553,13653
50,2,4,27,45,Minnesota,Fillmore County,20866,21067
50,2,4,27,47,Minnesota,Freeborn County,31255,30281
50,2,4,27,49,Minnesota,Goodhue County,46183,46340
50,2,4,27,51,Minnesota,Grant County,6018,5972
50,2,4,27,53,Minnesota,Hennepin County,1152425,1265843
50,2,4,27,55,Minnesota,Houston County,19027,18600
50,2,4,27,57,Minnesota,Hubbard County,20428,21491
50,2,4,27,59,Minnesota,Isanti County,37816,40596
50,2,4,27,61,Minnesota,Itasca County,45058,45130
50,2,4,27,63,Minnesota,Jackson County,10266,9846
50,2,4,27,65,Minnesota,Kanabec County,16239,16337
50,2,4,27,67,Minnesota,Kandiyohi County,42239,43199
50,2,4,27,69,Minnesota,Kittson County,4552,4298
50,2,4,27,71,Minnesota,Koochiching County,13311,12229
50,2,4,27,73,Minnesota,Lac qui Parle County,7259,6623
50,2,4,27,75,Minnesota,Lake County,10866,10641
50,2,4,27,77,Minnesota,Lake of the Woods County,4045,3740
50,2,4,27,79,Minnesota,Le Sueur County,27703,28887
50,2,4,27,81,Minnesota,Lincoln County,5896,5639
50,2,4,27,83,Minnesota,Lyon County,25857,25474
50,2,4,27,85,Minnesota,McLeod County,36651,35893
50,2,4,27,87,Minnesota,Mahnomen County,5413,5527
50,2,4,27,89,Minnesota,Marshall County,9439,9336
50,2,4,27,91,Minnesota,Martin County,20840,19683
50,2,4,27,93,Minnesota,Meeker County,23300,23222
50,2,4,27,95,Minnesota,Mille Lacs County,26097,26277
50,2,4,27,97,Minnesota,Morrison County,33198,33386
50,2,4,27,99,Minnesota,Mower County,39163,40062
50,2,4,27,101,Minnesota,Murray County,8725,8194
50,2,4,27,103,Minnesota,Nicollet County,32727,34274
50,2,4,27,105,Minnesota,Nobles County,21378,21629
50,2,4,27,107,Minnesota,Norman County,6852,6375
50,2,4,27,109,Minnesota,Olmsted County,144248,158293
50,2,4,27,111,Minnesota,Otter Tail County,57303,58746
50,2,4,27,113,Minnesota,Pennington County,13930,14119
50,2,4,27,115,Minnesota,Pine County,29750,29579
50,2,4,27,117,Minnesota,Pipestone County,9596,9126
50,2,4,27,119,Minnesota,Polk County,31600,31364
50,2,4,27,121,Minnesota,Pope County,10995,11249
50,2,4,27,123,Minnesota,Ramsey County,508640,550321
50,2,4,27,125,Minnesota,Red Lake County,4089,4055
50,2,4,27,127,Minnesota,Redwood County,16059,15170
50,2,4,27,129,Minnesota,Renville County,15730,14548
50,2,4,27,131,Minnesota,Rice County,64142,66972
50,2,4,27,133,Minnesota,Rock County,9687,9315
50,2,4,27,135,Minnesota,Roseau County,15629,15165
50,2,4,27,137,Minnesota,St. Louis County,200226,199070
50,2,4,27,139,Minnesota,Scott County,129928,149013
50,2,4,27,141,Minnesota,Sherburne County,88499,97238
50,2,4,27,143,Minnesota,Sibley County,15226,14865
50,2,4,27,145,Minnesota,Stearns County,150642,161075
50,2,4,27,147,Minnesota,Steele County,36576,36649
50,2,4,27,149,Minnesota,Stevens County,9726,9805
50,2,4,27,151,Minnesota,Swift County,9783,9266
50,2,4,27,153,Minnesota,Todd County,24895,24664
50,2,4,27,155,Minnesota,Traverse County,3558,3259
50,2,4,27,157,Minnesota,Wabasha County,21676,21627
50,2,4,27,159,Minnesota,Wadena County,13843,13682
50,2,4,27,161,Minnesota,Waseca County,19136,18612
50,2,4,27,163,Minnesota,Washington County,238136,262440
50,2,4,27,165,Minnesota,Watonwan County,11211,10897
50,2,4,27,167,Minnesota,Wilkin County,6576,6207
50,2,4,27,169,Minnesota,Winona County,51461,50484
50,2,4,27,171,Minnesota,Wright County,124700,138377
50,2,4,27,173,Minnesota,Yellow Medicine County,10438,9709
40,3,6,28,0,Mississippi,Mississippi,2967297,2976149
50,3,6,28,1,Mississippi,Adams County,32297,30693
50,3,6,28,3,Mississippi,Alcorn County,37057,36953
50,3,6,28,5,Mississippi,Amite County,13131,12297
50,3,6,28,7,Mississippi,Attala County,19564,18174
50,3,6,28,9,Mississippi,Benton County,8729,8259
50,3,6,28,11,Mississippi,Bolivar County,34145,30628
50,3,6,28,13,Mississippi,Calhoun County,14962,14361
50,3,6,28,15,Mississippi,Carroll County,10597,9947
50,3,6,28,17,Mississippi,Chickasaw County,17392,17103
50,3,6,28,19,Mississippi,Choctaw County,8547,8210
50,3,6,28,21,Mississippi,Claiborne County,9604,8988
50,3,6,28,23,Mississippi,Clarke County,16732,15541
50,3,6,28,25,Mississippi,Clay County,20634,19316
50,3,6,28,27,Mississippi,Coahoma County,26151,22124
50,3,6,28,29,Mississippi,Copiah County,29449,28065
50,3,6,28,31,Mississippi,Covington County,19568,18636
50,3,6,28,33,Mississippi,DeSoto County,161252,184945
50,3,6,28,35,Mississippi,Forrest County,74934,74897
50,3,6,28,37,Mississippi,Franklin County,8118,7713
50,3,6,28,39,Mississippi,George County,22578,24500
50,3,6,28,41,Mississippi,Greene County,14400,13586
50,3,6,28,43,Mississippi,Grenada County,21906,20758
50,3,6,28,45,Mississippi,Hancock County,43929,47632
50,3,6,28,47,Mississippi,Harrison County,187105,208080
50,3,6,28,49,Mississippi,Hinds County,245285,231840
50,3,6,28,51,Mississippi,Holmes County,19198,17010
50,3,6,28,53,Mississippi,Humphreys County,9375,8064
50,3,6,28,55,Mississippi,Issaquena County,1406,1327
50,3,6,28,57,Mississippi,Itawamba County,23401,23390
50,3,6,28,59,Mississippi,Jackson County,139668,143617
50,3,6,28,61,Mississippi,Jasper County,17062,16383
50,3,6,28,63,Mississippi,Jefferson County,7726,6990
50,3,6,28,65,Mississippi,Jefferson Davis County,12487,11128
50,3,6,28,67,Mississippi,Jones County,67761,68098
50,3,6,28,69,Mississippi,Kemper County,10456,9742
50,3,6,28,71,Mississippi,Lafayette County,47351,54019
50,3,6,28,73,Mississippi,Lamar County,55658,63343
50,3,6,28,75,Mississippi,Lauderdale County,80261,74125
50,3,6,28,77,Mississippi,Lawrence County,12929,12586
50,3,6,28,79,Mississippi,Leake County,23805,22786
50,3,6,28,81,Mississippi,Lee County,82910,85436
50,3,6,28,83,Mississippi,Leflore County,32317,28183
50,3,6,28,85,Mississippi,Lincoln County,34869,34153
50,3,6,28,87,Mississippi,Lowndes County,59779,58595
50,3,6,28,89,Mississippi,Madison County,95203,106272
50,3,6,28,91,Mississippi,Marion County,27088,24573
50,3,6,28,93,Mississippi,Marshall County,37144,35294
50,3,6,28,95,Mississippi,Monroe County,36989,35252
50,3,6,28,97,Mississippi,Montgomery County,10925,9775
50,3,6,28,99,Mississippi,Neshoba County,29676,29118
50,3,6,28,101,Mississippi,Newton County,21720,21018
50,3,6,28,103,Mississippi,Noxubee County,11545,10417
50,3,6,28,105,Mississippi,Oktibbeha County,47671,49587
50,3,6,28,107,Mississippi,Panola County,34707,34192
50,3,6,28,109,Mississippi,Pearl River County,55834,55535
50,3,6,28,111,Mississippi,Perry County,12250,11973
50,3,6,28,113,Mississippi,Pike County,40404,39288
50,3,6,28,115,Mississippi,Pontotoc County,29957,32174
50,3,6,28,117,Mississippi,Prentiss County,25276,25126
50,3,6,28,119,Mississippi,Quitman County,8223,6792
50,3,6,28,121,Mississippi,Rankin County,141617,155271
50,3,6,28,123,Mississippi,Scott County,28264,28124
50,3,6,28,125,Mississippi,Sharkey County,4916,4321
50,3,6,28,127,Mississippi,Simpson County,27503,26658
50,3,6,28,129,Mississippi,Smith County,16491,15916
50,3,6,28,131,Mississippi,Stone County,17786,18336
50,3,6,28,133,Mississippi,Sunflower County,29450,25110
50,3,6,28,135,Mississippi,Tallahatchie County,15378,13809
50,3,6,28,137,Mississippi,Tate County,28886,28321
50,3,6,28,139,Mississippi,Tippah County,22232,22015
50,3,6,28,141,Mississippi,Tishomingo County,19593,19383
50,3,6,28,143,Mississippi,Tunica County,10778,9632
50,3,6,28,145,Mississippi,Union County,27134,28815
50,3,6,28,147,Mississippi,Walthall County,15443,14286
50,3,6,28,149,Mississippi,Warren County,48773,45381
50,3,6,28,151,Mississippi,Washington County,51137,43909
50,3,6,28,153,Mississippi,Wayne County,20747,20183
50,3,6,28,155,Mississippi,Webster County,10253,9689
50,3,6,28,157,Mississippi,Wilkinson County,9878,8630
50,3,6,28,159,Mississippi,Winston County,19198,17955
50,3,6,28,161,Mississippi,Yalobusha County,12678,12108
50,3,6,28,163,Mississippi,Yazoo County,28065,29690
40,2,4,29,0,Missouri,Missouri,5988927,6137428
50,2,4,29,1,Missouri,Adair County,25607,25343
50,2,4,29,3,Missouri,Andrew County,17291,17712
50,2,4,29,5,Missouri,Atchison County,5685,5143
50,2,4,29,7,Missouri,Audrain County,25529,25388
50,2,4,29,9,Missouri,Barry County,35597,35789
50,2,4,29,11,Missouri,Barton County,12402,11754
50,2,4,29,13,Missouri,Bates County,17049,16172
50,2,4,29,15,Missouri,Benton County,19056,19443
50,2,4,29,17,Missouri,Bollinger County,12363,12133
50,2,4,29,19,Missouri,Boone County,162642,180463
50,2,4,29,21,Missouri,Buchanan County,89201,87364
50,2,4,29,23,Missouri,Butler County,42794,42478
